ANO;TRIMESTRE;RAZAO_SOCIAL;NOME_FANTASIA;CNPJ;PORTE;DATA_INICIO_OPERACAO;SITUACAO;ATIVIDADE;CEP;UF;LOCALIDADE;BAIRRO;LOGRADOURO;DATA_GERACAO_CERTIFICADO;DATA_VALIDADE_CERTIFICADO;CODIGO_CERTIFICADO;CODIGO_DESCRICAO_CNAE;NATUREZA_JURIDICA
2017;4;C A E - SERVIÇOS GASTRONOMICOS E EVENTOS LTDA - EPP;C A E  - SERVIÇOS E EVENTOS;14.376.253/0001-79;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.304.610;PE;Petrolina;Centro;RUA OLIMPIO VIRGINIO , N° 88 , 7° ANDAR;;;16.067841.15.0001-3;5611-2/01-RESTAURANTES E SIMILARES (Primário), 5620-1/02-SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ (Secundário);Sociedade Empresária
2017;4;SAVIO DE GODOY VASCONCELLOS ME;NA LADEIRA;20.712.680/0001-83;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;53.020.170;PE;Olinda;Carmo;RUA TREZE DE MAIO, 03;;;16.080431.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;MARCONNY M .  DE SOUSA;RESTAURANTE PRAZERES DA GULA;19.817.637/0001-01;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;RUA CASTRO ALVES N° 727;;;16.089648.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;ERONIDES LEITE GILOCA - ME;POINT DO ERON LANCHES BAR;10.359.981/0001-11;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;PRAÇA DOS ESTUDANTES N° 109;;;16.089646.15.0001-5;5611-2/03-LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;ZEZITO ANTONIO ALVES - ME;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;LOT. RIO FORMOSO II S/N Q. K LOTE 30 - CENTRO;;;16.051910.15.0001-1;"7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Primário), 5611-2/01-RESTAURANTES E SIMILARES (Secundário)";Empresário Individual (Não MEI)
2017;4;JANDIRA DAS MERCES DE SOUZA-ME;RESTAURANTE FELIX;21.216.743/0001-73;Empresa de Médio ou Grande Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;R. SÃO FRANCISCO,164;;;16.087807.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;MARIA DO SOCORRO TORRES DE SA - ME;REI DO CHURRASCO;17.286.342/0001-12;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;AV. CENTRAL, 40;;;16.089644.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;MARIA APARECIDA DE SOUZA SANTOS 82068364468;TIA CIDA LANCHES;15.630.774/0001-73;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;AVENIDA PRESIDENTE CASTELO BRANCO N° 820;;;16.088331.15.0001-1;5611-2/03-LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES (Primário);Microempreendedor Individual (MEI)
2017;4;JUCELINO COELHO GOMES-ME;PIZZARIA VÓ GRACINHA;28.433.671/0001-65;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;R. DOS ESTUDANTES, 124;;;16.089650.15.0001-8;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;J . TARCISIO DA SILVA MERCADINHO;ARCO CENTER PREÇO BAIXO TODO DIA;00.221.551/0001-85;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.515.000;PE;Amaraji;Amaraji;RUA JOAO LUIS DA COSTA GOMES, N° 9;;;16.060934.15.0001-2;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2017;4;WAGNER LIRA MARQUES 08596862480;RESTAURANTE BODE ASSADO SARAPÓ;14.655.458/0001-93;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;AVENIDA GOVERNADOR NILO COELHO N° 224;;;16.088318.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Microempreendedor Individual (MEI)
2017;4;NEILMA LEITE RIBEIRO 74929267404;RESTAURANTE RECANTO DO PEIXE;22.655.572/0001-41;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;R.JOÃO GONÇALVES TORRES, 210;;;16.088319.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;4;VANUSA MARIA DOS SANTOS 04235508458;LINNUS LANCHES;20.979.031/0001-43;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;AVENIDA BARREIRAS N ° 891;;;16.087804.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Microempreendedor Individual (MEI)
2017;4;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;07.821.098/0002-78;Empresa de Pequeno Porte;;Em Implantação;Restaurantes, Cafeterias e Bares;56.909.000;PE;Serra Talhada;São Cristóvão;AVENIDA JOAO GOMES DE LUCENA, N °3099;;;16.078813.15.0002-4;5510-8/01-HOTEL (Primário);Sociedade Empresária
2017;4;POUSADA PREMIUM EIRELI-ME;POUSADA PREMIUM;25.400.449/0001-78;Microempresa;;Em Implantação;Restaurantes, Cafeterias e Bares;56.250.000;PE;Trindade;Trindade;AV CENTRAL NORTE S / N;;;16.088549.15.0001-7;"5510-8/01-HOTEL (Primário), 5611-2/01-A PESO; ALIMENTAÇÃO, COMIDA, REFEIÇÃO (Secundário), 5611-2/01-SELF-SERVICE; SERVIÇO DE ALIMENTAÇÃO (Secundário), 7711-0/00-LOCADORA DE AUTOMÓVEIS (Secundário)";Empresa Individual (EIRELI)
2017;3;LUIS GOMES DA SILVA RESTAURANTE E COZINHA - EPP;COZINHA E RESTAURANTE BRASILIA;18.593.223/0001-75;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;AVENIDA DJALMA WANDERLEY N ° 481;;;16.087806.15.0001-1;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2017;3;RESTAURANTE DONNA JULIA LTDA - EPP;RESTAURANTE DONNA JULIA;17.893.845/0001-56;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;AVENIDA MILVERNES CRUZ LIMA N ° 436;;;16.087805.15.0001-4;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;3;M & E DALCIN LTDA - ME;HOTEL E CHURRASCARIA GAÚCHA;08.989.088/0001-28;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;AV. NILO OELHO , 342 - CENTRO;;;16.065385.15.0001-1;5510-8/01-HOTEL (Primário), 5611-2/01-RESTAURANTES E SIMILARES (Secundário);Sociedade Empresária
2017;3;T A GOMES GONÇALVES PEREIRA - ME;RESTAURANTE E PIZZARIA PANORAMICO;25.256.804/0002-68;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;AVENIDA JOÃO PIRES DA SILVA N ° 711;;;16.088316.15.0002-2;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;VANUSA MARIA DOS SANTOS 04235508458;LINNUS LANCHES;20.979.031/0001-43;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;AVENIDA BARREIRAS N ° 891;;;16.087804.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Microempreendedor Individual (MEI)
2017;3;C A E - SERVIÇOS GASTRONOMICOS E EVENTOS LTDA - EPP;C A E  - SERVIÇOS E EVENTOS;14.376.253/0001-79;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.304.610;PE;Petrolina;Centro;RUA OLIMPIO VIRGINIO , N° 88 , 7° ANDAR;;;16.067841.15.0001-3;5611-2/01-RESTAURANTES E SIMILARES (Primário), 5620-1/02-SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ (Secundário);Sociedade Empresária
2017;3;SAVIO DE GODOY VASCONCELLOS ME;NA LADEIRA;20.712.680/0001-83;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;53.020.170;PE;Olinda;Carmo;RUA TREZE DE MAIO, 03;;;16.080431.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;MARCONNY M .  DE SOUSA;RESTAURANTE PRAZERES DA GULA;19.817.637/0001-01;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;RUA CASTRO ALVES N° 727;;;16.089648.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;ERONIDES LEITE GILOCA - ME;POINT DO ERON LANCHES BAR;10.359.981/0001-11;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;PRAÇA DOS ESTUDANTES N° 109;;;16.089646.15.0001-5;5611-2/03-LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;ZEZITO ANTONIO ALVES - ME;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;LOT. RIO FORMOSO II S/N Q. K LOTE 30 - CENTRO;;;16.051910.15.0001-1;"7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Primário), 5611-2/01-RESTAURANTES E SIMILARES (Secundário)";Empresário Individual (Não MEI)
2017;3;JANDIRA DAS MERCES DE SOUZA-ME;RESTAURANTE FELIX;21.216.743/0001-73;Empresa de Médio ou Grande Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.460.000;PE;Petrolândia;Petrolândia;R. SÃO FRANCISCO,164;;;16.087807.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;MARIA DO SOCORRO TORRES DE SA - ME;REI DO CHURRASCO;17.286.342/0001-12;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;AV. CENTRAL, 40;;;16.089644.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;CARNEIROS ECOTURISMO LTDA - ME;RESTAURANTE ARIKINDÁ;07.709.250/0001-44;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;SIT.ARIKINDA DOS CARNEIROS, S/N VILA LITORANEA;;;16.053241.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;3;MARIA APARECIDA DE SOUZA SANTOS 82068364468;TIA CIDA LANCHES;15.630.774/0001-73;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;AVENIDA PRESIDENTE CASTELO BRANCO N° 820;;;16.088331.15.0001-1;5611-2/03-LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES (Primário);Microempreendedor Individual (MEI)
2017;3;JUCELINO COELHO GOMES-ME;PIZZARIA VÓ GRACINHA;28.433.671/0001-65;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.395.000;PE;Lagoa Grande;Lagoa Grande;R. DOS ESTUDANTES, 124;;;16.089650.15.0001-8;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;J . TARCISIO DA SILVA MERCADINHO;ARCO CENTER PREÇO BAIXO TODO DIA;00.221.551/0001-85;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.515.000;PE;Amaraji;Amaraji;RUA JOAO LUIS DA COSTA GOMES, N° 9;;;16.060934.15.0001-2;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2017;3;WAGNER LIRA MARQUES 08596862480;RESTAURANTE BODE ASSADO SARAPÓ;14.655.458/0001-93;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;AVENIDA GOVERNADOR NILO COELHO N° 224;;;16.088318.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Microempreendedor Individual (MEI)
2017;3;NEILMA LEITE RIBEIRO 74929267404;RESTAURANTE RECANTO DO PEIXE;22.655.572/0001-41;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;56.180.000;PE;Cabrobó;Cabrobó;R.JOÃO GONÇALVES TORRES, 210;;;16.088319.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;3;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;07.821.098/0002-78;Empresa de Pequeno Porte;;Em Implantação;Restaurantes, Cafeterias e Bares;56.909.000;PE;Serra Talhada;São Cristóvão;AVENIDA JOAO GOMES DE LUCENA, N °3099;;;16.078813.15.0002-4;5510-8/01-HOTEL (Primário);Sociedade Empresária
2017;3;POUSADA PREMIUM EIRELI-ME;POUSADA PREMIUM;25.400.449/0001-78;Microempresa;;Em Implantação;Restaurantes, Cafeterias e Bares;56.250.000;PE;Trindade;Trindade;AV CENTRAL NORTE S / N;;;16.088549.15.0001-7;"5510-8/01-HOTEL (Primário), 5611-2/01-A PESO; ALIMENTAÇÃO, COMIDA, REFEIÇÃO (Secundário), 5611-2/01-SELF-SERVICE; SERVIÇO DE ALIMENTAÇÃO (Secundário), 7711-0/00-LOCADORA DE AUTOMÓVEIS (Secundário)";Empresa Individual (EIRELI)
2017;2;MARIA ARIANA DUARTE AIRES DE ALENCAR 02487106484;RESTAURANTE CASA DE JANUARIO;21.448.649/0001-40;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.230.000;PE;Exu;Exu;FAZENDA ARARIPE S/N;;;16.072703.15.0001-8;"5611-2/01-RESTAURANTES E SIMILARES (Primário), 7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Secundário), 5620-1/02-BUFFET; SERVIÇO DE ALIMENTAÇÃO (Secundário), 8230-0/01-ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE ENCONTROS E CONGRESSOS, SERVIÇOS DE (Secundário), 7990-2/00-SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE  (Secundário), 8230-0/02-CASAS DE FESTA E EVENTOS (Secundário), 5611-2/02-BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS (Secundário)";Microempreendedor Individual (MEI)
2017;2;SAVIO DE GODOY VASCONCELLOS ME;NA LADEIRA;20.712.680/0001-83;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;53.020.170;PE;Olinda;Carmo;RUA TREZE DE MAIO, 03;;;16.080431.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;2;ZEZITO ANTONIO ALVES - ME;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;LOT. RIO FORMOSO II S/N Q. K LOTE 30 - CENTRO;;;16.051910.15.0001-1;"7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Primário), 5611-2/01-RESTAURANTES E SIMILARES (Secundário)";Empresário Individual (Não MEI)
2017;2;LUCIANA MASCIMA KAUFMANN ME;OPARA;04.845.044/0001-73;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;54.505.000;PE;Cabo de Santo Agostinho;Centro;AV. BEIRA MAR - 79 - GAIBU;;;16.049632.15.0001-5;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;2;CARNEIROS ECOTURISMO LTDA - ME;RESTAURANTE ARIKINDÁ;07.709.250/0001-44;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;SIT.ARIKINDA DOS CARNEIROS, S/N VILA LITORANEA;;;16.053241.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;2;J . TARCISIO DA SILVA MERCADINHO;ARCO CENTER PREÇO BAIXO TODO DIA;00.221.551/0001-85;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.515.000;PE;Amaraji;Amaraji;RUA JOAO LUIS DA COSTA GOMES, N° 9;;;16.060934.15.0001-2;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2017;2;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;07.821.098/0002-78;Empresa de Pequeno Porte;;Em Implantação;Restaurantes, Cafeterias e Bares;56.909.000;PE;Serra Talhada;São Cristóvão;AVENIDA JOAO GOMES DE LUCENA, N °3099;;;16.078813.15.0002-4;5510-8/01-HOTEL (Primário);Sociedade Empresária
2017;1;SAVIO DE GODOY VASCONCELLOS ME;NA LADEIRA;20.712.680/0001-83;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;53.020.170;PE;Olinda;Carmo;RUA TREZE DE MAIO, 03;;;16.080431.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2017;1;ZEZITO ANTONIO ALVES - ME;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;LOT. RIO FORMOSO II S/N Q. K LOTE 30 - CENTRO;;;16.051910.15.0001-1;"7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Primário), 5611-2/01-RESTAURANTES E SIMILARES (Secundário)";Empresário Individual (Não MEI)
2017;1;LUCIANA MASCIMA KAUFMANN ME;OPARA;04.845.044/0001-73;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;54.505.000;PE;Cabo de Santo Agostinho;Centro;AV. BEIRA MAR - 79 - GAIBU;;;16.049632.15.0001-5;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;1;CARNEIROS ECOTURISMO LTDA - ME;RESTAURANTE ARIKINDÁ;07.709.250/0001-44;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;55.578.000;PE;Tamandaré;Tamandaré;SIT.ARIKINDA DOS CARNEIROS, S/N VILA LITORANEA;;;16.053241.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2017;1;J . TARCISIO DA SILVA MERCADINHO;ARCO CENTER PREÇO BAIXO TODO DIA;00.221.551/0001-85;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.515.000;PE;Amaraji;Amaraji;RUA JOAO LUIS DA COSTA GOMES, N° 9;;;16.060934.15.0001-2;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2017;1;MARIA ARIANA DUARTE AIRES DE ALENCAR 02487106484;RESTAURANTE CASA DE JANUARIO;21.448.649/0001-40;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.230.000;PE;Exu;Exu;FAZENDA ARARIPE S/N;;;16.072703.15.0001-8;"5611-2/01-RESTAURANTES E SIMILARES (Primário), 7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Secundário), 5620-1/02-BUFFET; SERVIÇO DE ALIMENTAÇÃO (Secundário), 8230-0/01-ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE ENCONTROS E CONGRESSOS, SERVIÇOS DE (Secundário), 7990-2/00-SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE  (Secundário), 8230-0/02-CASAS DE FESTA E EVENTOS (Secundário), 5611-2/02-BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS (Secundário)";Microempreendedor Individual (MEI)
2017;1;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;A R S COMERCIO DERIVADOS DE PETROLEO LTDA EPP;07.821.098/0002-78;Empresa de Pequeno Porte;;Em Implantação;Restaurantes, Cafeterias e Bares;56.909.000;PE;Serra Talhada;São Cristóvão;AVENIDA JOAO GOMES DE LUCENA, N °3099;;;16.078813.15.0002-4;5510-8/01-HOTEL (Primário);Sociedade Empresária
2016;4;JP COMÉRCIO DE ALIMENTOS LTDA - EPP;JULIETTO;18.633.459/0001-98;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;50.710.001;PE;Recife;Torre;RUA JOSÉ BONIFÁCIO N ° 1315 BOX 06;;;16.068597.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;J . TARCISIO DA SILVA MERCADINHO;ARCO CENTER PREÇO BAIXO TODO DIA;00.221.551/0001-85;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.515.000;PE;Amaraji;Amaraji;RUA JOAO LUIS DA COSTA GOMES, N° 9;;;16.060934.15.0001-2;5611-2/01-RESTAURANTES E SIMILARES (Secundário);Empresário Individual (Não MEI)
2016;4;C A COMÉRCIO DE ALIMENTOS LTDA - EPP;JULIETTO;09.068.238/0001-23;Microempresa;08/07/2007;Em Operação;Restaurantes, Cafeterias e Bares;52.060.904;PE;Recife;Casa Forte;R. DR. JOÃO SANTOS FILHO,255 PAV. 04 LJ.MUC 311;;;16.041836.15.0001-9;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;PATRICIA VALENÇA DE VASCONCELOS RESTAURANTE-ME;RESTAURANTE VASCONCELOS S;18.210.015/0001-40;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;50.100.080;PE;Recife;Santo Amaro;RUA DR CARLOS CHAGAS,N °135;;;16.069426.15.0001-4;"5611-2/01-SELF-SERVICE; SERVIÇO DE ALIMENTAÇÃO (Secundário)";Empresário Individual (Não MEI)
2016;4;MARIA ARIANA DUARTE AIRES DE ALENCAR 02487106484;RESTAURANTE CASA DE JANUARIO;21.448.649/0001-40;Mei;;Em Operação;Restaurantes, Cafeterias e Bares;56.230.000;PE;Exu;Exu;FAZENDA ARARIPE S/N;;;16.072703.15.0001-8;"5611-2/01-RESTAURANTES E SIMILARES (Primário), 7911-2/00-AGÊNCIA DE VIAGEM; SERVIÇO DE (Secundário), 5620-1/02-BUFFET; SERVIÇO DE ALIMENTAÇÃO (Secundário), 8230-0/01-ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE ENCONTROS E CONGRESSOS, SERVIÇOS DE (Secundário), 7990-2/00-SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE  (Secundário), 8230-0/02-CASAS DE FESTA E EVENTOS (Secundário), 5611-2/02-BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS (Secundário)";Microempreendedor Individual (MEI)
2016;4;PG COMÉRCIO DE ALIMENTOS LTDA - EPP;JULIETTO;18.630.782/0001-08;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;55.024.740;PE;Caruaru;Indianópolis;AVENIDA ADJAR DA SILVA CASE N° 800 MUC 71;;;16.068589.15.0001-5;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;CJ COMÉRCIO DE ALIMENTOS LTDA -;JULIETTO;07.109.353/0001-73;Microempresa;15/10/2004;Em Operação;Restaurantes, Cafeterias e Bares;50.070.010;PE;Recife;Boa Vista;RUA DO GIRIQUITI, 48 - 3 PAVIMENTO LJ 206;;;16.038001.15.0001-8;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;SERANAS COMÉRCIO DE ALIMENTOS LTDA - EPP;JULIETTO;06.115.520/0001-26;Empresa de Pequeno Porte;;Em Operação;Restaurantes, Cafeterias e Bares;51.020.020;PE;Recife;Boa Viagem;AV. CONSELHEIRO AGUIAR, 3197 SALAS 01/02/03 E 04;;;16.068593.15.0001-8;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;PJ COMÉRCIO DE ALIMENTOS LTDA;JULIETTO;13.231.820/0001-36;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;50.060.004;PE;Recife;Boa Vista;AVENIDA CONDE DA BOA VISTA N° 610 , 3° ANDAR , PAVIMENTO 04 , LOJA 304 C;;;16.068592.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;J C COMERCIO DE ALIMENTOS LTDA;JULIETTO;09.264.021/0001-99;Microempresa;12/12/2007;Em Operação;Restaurantes, Cafeterias e Bares;55.012.290;PE;Caruaru;Maurício de Nassau;AV AGAMENON MAGALHÃES, Nº 444 - 2º PISO - LJ 74;;;16.037443.15.0001-5;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;JULIETTO COMERCIO LTDA-EPP;JULIETTO;04.662.310/0001-22;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;51.020.280;PE;Recife;Boa Viagem;RUA PADRE CARAPUCEIRO,777 LJ. 110 BV;;;16.042374.15.0001-7;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
2016;4;SAVIO DE GODOY VASCONCELLOS ME;NA LADEIRA;20.712.680/0001-83;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;53.020.170;PE;Olinda;Carmo;RUA TREZE DE MAIO, 03;;;16.080431.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Empresário Individual (Não MEI)
2016;4;J A COMÉRCIO DE ALIMENTOS LTDA;JULIETTO;08.433.926/0001-82;Microempresa;;Em Operação;Restaurantes, Cafeterias e Bares;50.720.001;PE;Recife;Madalena;RUA BENFICA N° 715 LOJA SUC 02;;;16.068587.15.0001-0;5611-2/01-RESTAURANTES E SIMILARES (Primário);Sociedade Empresária
